objid,ra,dec
587739406243266698,179.32840109,34.15266798
587739505541447712,178.92759458,32.18889728
587739505541513315,179.22598777,32.15880855
587739505541578845,179.38221943,32.34171736
587739505541578866,179.40360701,32.27762028
587739505541644294,179.43373324,32.29406819
587739505541644305,179.42755557,32.28409717
587739506078384165,179.16882538,32.62891065
587739506615189510,178.85276403,33.12610698
587739506615189578,178.82984205,33.14610505
587739608625250406,179.09675996,32.03873073
587739608625315852,179.18410985,32.02176854
587739609698861116,178.57402315,32.86099406
587739610235666467,178.4627876,33.36490241
587739707417755811,234.34549353,20.54981761
587739720843526344,233.82954708,20.84236667
587739814776537131,232.69705739,23.06608877
587739814777127100,234.11570598,22.50048244
587739844316692743,233.79258956,16.54957196
587739844316823815,234.13290159,16.44037631
587739845390434612,234.150975,17.33831139
587741390492532863,130.22408519,19.35489986
587741391029207246,129.59962003,19.59589132
587741391566536781,130.32908799,20.4477932
587741420563922958,130.11078526,19.62666714
587741490912952417,179.28539745,30.39228023
587741490913148990,179.73613626,30.41185942
587741532251947017,179.42545781,29.4109444
587741533842898996,130.98956132,19.46280233
587741533862690965,179.78304128,30.69758984
587741600418824245,178.27117668,26.20693339
587741602030026777,179.6209097,27.52877834
587741602030026825,179.69028317,27.45243691
587741602030026834,179.69668677,27.45220862
587741602566832182,179.46407337,27.86866738
587741602566832222,179.52178452,27.87885694
587741710495187070,179.14746137,28.49040441
587741724965732372,179.09864479,23.86795615
587741726576476357,179.36118268,25.23306596
587741726576541739,179.54234788,25.12224411
587741726576607327,179.75422031,25.2227932
587741726576607381,179.66984773,25.31634036
587742008973197602,130.81634858,13.08579916
587742010583941190,130.70088977,14.26524631
587742059996971022,179.38029084,21.22566859
587742061093257257,233.42946061,15.00725009
587742190440022050,179.77277704,24.98896411
587742551760502960,233.53261929,14.39563722
587742588791357630,233.91529362,12.60639382
587742611345834108,233.84671901,12.04759256
587742615095935051,234.13200425,16.6077803
587742628529766517,233.74391627,11.75027612
587742629066571803,233.61222048,12.27017982
587745401997099051,131.1777207,9.80072394
587745402533707830,130.51318627,10.05001465
587745402533970071,131.17633841,10.12785911
587745403070709773,130.64562654,10.58483804
587745539972792428,131.18157485,10.472169
587748929240039452,178.55113899,0.13662582
588007005261594628,232.77028567,55.73801451
588009370152992879,178.24300429,61.21608074
588010137337921603,130.2608818,49.42520922
588013383263387679,130.60736,37.22104008
588013384353316956,179.4482665,53.23445232
588017112368283665,179.17366141,48.33827493
588017566023876777,178.49692713,12.19871527
588017603627515909,232.85979766,32.82174729
588017625616351332,178.2004962,44.12707538
588017625616351334,178.18510072,44.10056973
588017625616416783,178.23577342,44.14966188
588017625616875644,179.73685593,44.19279371
588017724397846581,178.97407742,6.74220721
588017724397912071,178.99260435,6.75226001
588017948813492255,179.64185727,42.73403824
588017948813492313,179.71750053,42.72247408
588017978374226001,233.70476298,28.65526795
588017990702858263,234.40090971,5.97401473
588018055119634471,232.87835011,40.43004047
588018055120093240,234.01533843,39.83149041
588295842859843682,179.21725805,50.81698927
588297864194228231,179.65789046,47.26148118
588848901522784443,178.90394842,1.23717468
587724648185921578,185.97494681,-3.44291652
587724650870538258,186.54923729,-1.30475395
587725503409488068,255.30400078,60.25140365
587725503946031285,255.76447975,61.04388493
587725552813867108,138.26819975,60.24488586
587725817487556627,186.07100598,67.4399727
587725818014990347,139.1834493,59.77460886
587726015608979674,187.25891859,2.72320173
587726016682786937,187.41299658,3.61268272
587726032788521018,187.06619017,2.70082888
587726033324933143,185.97601375,3.08492535
587726033862000674,186.49318059,3.43027094
587727178456039446,15.31913642,-10.62801032
587728931344220295,138.2592936,49.63947408
587729153599012976,187.45280448,64.03302703
587729154672558117,186.32830871,64.93347204
587729386604331180,139.71746114,50.18784515
587729387678400585,139.74937608,51.32339914
587731868561965069,186.29991973,54.5062016
587731912035795024,138.73197235,46.90308148
587731912573124700,139.65222786,47.87244154
587732153103548455,139.13933714,39.87278528
587732153640288370,138.51063887,40.11310008
587732483823894547,186.40158782,50.3369681
587732592253337615,186.27254244,61.15315942
587732592253337849,186.22415947,61.06371427
587732769983561874,186.69678254,8.88459333
587732769983889439,187.36678874,8.74992715
587732770499788823,139.04594743,6.32943171
587732771594043431,186.3423495,10.01681396
587732771594109038,186.49134666,10.05376254
587732771594502146,187.3258227,10.13583139
587732772130979887,186.46113038,10.45905444
587732772667981884,186.84271882,10.86678285
587734892219138190,186.70449271,9.57441466
587734892219269262,187.06635635,9.4361933
587734892756271136,187.34436418,9.98902466
587734893293011031,187.05133176,10.29764958
587734894366294069,186.02093438,11.21806743
587735044153409625,138.18488412,34.92556535
587735348576124946,187.18022657,14.99950888
587735349112799302,186.76057102,15.46147967
587735349649670203,186.79657662,15.89665541
587735349649670251,186.820574,16.02445892
587735661544407129,138.30249669,31.8078679
587735662618542173,138.7033517,33.02091592
587735663155413220,138.42047769,33.32488163
587735697517707339,186.00850545,58.38521743
587738066200428637,138.46187043,64.50348144
587738568167653447,187.37873715,14.04907882
587738569241002020,186.44809126,14.95200889
587738570314481837,185.83343678,15.82035685
587738570314744023,186.40178521,15.82981129
587738570851680271,186.52976136,16.18099487
587738947203825689,138.88521738,30.14005978
587738951488110621,187.11701848,37.23482242
587739304754675747,187.16143007,35.71747473
587739376163356792,139.27199903,25.42916437
587739504470327410,186.0465387,31.52194793
587739507154812933,186.43540768,33.58677526
587739507154812964,186.45359897,33.54686978
587739610238615604,186.49585569,33.5201052
587741534402117683,186.61055252,31.22934147
587741600958906495,186.32765531,26.71599647
587741602032648268,186.463866,27.5607981
587741709941735629,138.25534481,20.36526746
587741721746800685,186.59123322,27.28431368
587741723357610002,187.07535372,28.62131899
587741816241062114,139.58269265,17.75330263
587742014358552648,187.18379912,22.82044095
587742061610664035,187.01154212,22.58785847
587742567315144773,139.66926884,13.82947646
587742772950728790,186.34007578,16.42968599
587742772950925472,186.83510113,16.42833454
587742772951121967,187.35967486,16.40474006
587742774561144848,185.90607812,17.54089666
587742775635280003,186.91155589,18.43456201
587742901788147721,186.3558704,16.46951899
587742901788147726,186.35434771,16.46711215
587742902593388683,186.2654383,17.0162517
587742904204001374,186.20149788,18.1951186
587742953324216405,186.64373225,3.96195394
587742954934698014,186.27335813,5.32909756
587742955471568991,186.32507291,5.74121412
587742955471634588,186.46881506,5.80964651
587742955471896676,186.98076838,5.72110068
587744727687495770,138.67129105,15.46194714
588009366399484049,139.49697227,52.74264907
588010135730192474,139.41631158,52.99291613
588010136267194377,139.18970215,53.44295737
588010359068033083,138.30575728,3.23049141
588010878224891916,186.06051078,4.22593115
588010879298568327,186.01339566,5.18062078
588010879298961442,186.86237107,5.18791562
588010879835701325,186.56549842,5.47650359
588010880372637740,186.78745462,5.88007409
588013382730121236,139.34459981,41.99832422
588013383266926638,138.93587135,42.26625213
588013383818346681,186.71969615,53.10534062
588013384340799523,138.55442509,43.13498937
588016890632011791,138.86179954,31.40151857
588017112370380911,186.56543233,48.49400488
588017564953280629,185.83369882,11.37569931
588017565490479194,186.52215362,11.81220781
588017565490544750,186.72639374,11.66396965
588017565490675765,187.06201266,11.78982472
588017565490741294,187.18045281,11.75503297
588017566027087895,186.00624537,12.20477318
588017566027546723,187.03589134,12.09328741
588017566564155399,186.44468081,12.66186702
588017566564221001,186.63434504,12.61064505
588017567101026437,186.51613758,13.11213245
588017567101091896,186.53188772,13.11331645
588017567101091899,186.54510372,13.1124473
588017567101354124,187.17379211,12.91591786
588017567638355975,187.46805222,13.42746011
588017603611262986,187.05777767,44.11956379
588017603611262987,187.0386612,44.08558039
588017605758550042,186.39419179,45.68523027
588017703470235690,186.69609442,12.45397878
588017703470301247,186.92182139,12.31589647
588017703470563376,187.49616393,12.34865113
588017704006910020,186.26263235,12.8969831
588017704006975536,186.42366559,12.81051156
588017704007172105,186.8055749,12.7347779
588017704007303232,187.116907,12.82366908
588017705080782932,186.63496322,13.57877668
588017720645779553,187.21790936,42.17780281
588017723864449037,186.86002967,6.26277113
588017724400992489,186.20651322,6.75954612
588017724401516600,187.3698903,6.77181931
588017724937797651,185.97315222,7.10711305
588017724937797740,185.95217356,7.18683493
588017724937994262,186.42733299,7.21665411
588017724937994263,186.42273678,7.22927044
588017725474865228,186.47538947,7.55477407
588017725475061920,186.87131196,7.64348607
588017725475258417,187.3773693,7.69642368
588017726011867141,186.69183063,7.91985882
588017726011932802,186.97846063,8.09038648
588017726012129348,187.37603938,7.99286113
588017726012129401,187.43544746,8.00824546
588017726012194894,187.52114531,8.07332788
588017726548672588,186.66870348,8.43570283
588017728151945290,186.03072198,6.60857534
588017728688750678,185.91121611,6.95408363
588017728688816282,186.0230212,7.0412782
588017729225752730,186.19585471,7.35302663
588017729225818214,186.22873761,7.444888
588017729762558096,186.00106172,7.78517673
588017729762885660,186.69297977,7.91439706
588017729763147815,187.40740601,7.82420254
588017729763147864,187.31103995,7.8775284
588017730836824149,187.14136499,8.63961514
588017977802096696,138.45290497,29.17312184
588018055130775659,255.06075423,23.1063433
588018055130841095,255.18785254,23.04400161
588023668635664401,185.87425591,19.42690351
588023669709799537,186.86983529,20.36948748
588023670783213593,186.09243986,21.15998515
588295840177389601,185.99518707,48.77947033
588298662500237361,185.85335659,46.99593097
588298662500302853,185.88142825,46.99095817
588848898841903109,186.72758531,-0.87760752
588848898841903166,186.76864962,-0.90572598
587722983352041500,183.0613768,0.07229682
587726013996400752,182.8329904,1.49227201
587728676857053197,182.74145129,63.91437374
587728676857184480,183.60324221,63.77048577
587728679541604461,183.81600333,65.98532232
587728879794913295,134.62699815,2.92548744
587728880332308694,135.91628507,3.36978827
587728880868982891,135.36923131,3.72060083
587729156282712149,183.99937658,66.2308427
587729385541992450,182.85505491,58.75878919
587729386602692631,135.24377084,47.79536634
587729386615865431,183.57536467,59.6154448
587729408610336910,239.76233976,51.30469609
587731522817884415,135.99101734,44.2500443
587731868561244241,183.53940604,54.52683124
587731891652526130,182.63687677,58.30413575
587732135386087456,183.9442714,52.3871981
587732590105329765,184.00476109,59.50781656
587732702854840450,134.95435639,5.06085516
587732770518728855,182.73794448,9.21941333
587732771056123916,183.87710896,9.58489292
587732771572154423,135.81748579,6.75223469
587734622170579085,135.07566548,34.6707892
587734623244582939,135.06335145,35.72215123
587734690886713453,134.71028664,6.29299408
587734949121556507,135.84778402,8.28521081
587735042541486188,135.95215458,32.28386917
587735347500482683,182.78233642,14.27480774
587735348037615724,183.35954016,14.77201178
587735349647966215,182.65627269,16.03291748
587735661543358607,135.81125057,30.59133214
587736942528692330,239.68207962,26.81815149
587737809038475316,135.49334467,60.15171729
587738568166146143,183.76848471,14.02896943
587738568703017016,183.80234136,14.43288075
587738568703082681,183.98472632,14.43303874
587738570850041899,182.66034986,16.03847705
587739096452104282,183.43652095,36.63402384
587739157111177344,135.10053384,25.61474391
587739305290104856,183.03795135,36.1675362
587739377235919082,136.22526097,25.00392389
587739407340339294,239.28389752,22.40458031
587739407876816915,238.51197386,23.1312264
587739652645191695,239.80224627,20.76336002
587739815852965987,239.14041444,21.2890865
587739828749009268,239.63473896,17.44145837
587741390495154277,135.99882359,21.90655761
587741390495154327,136.00190992,21.9676114
587741420029673594,136.19133386,21.8430147
587741420566544550,136.02024556,22.06155914
587741422177222793,135.52574539,23.3870957
587741488766910584,183.10139901,28.81710173
587741488766976066,183.3077161,28.83586868
587741489303781440,183.11201652,29.14920685
587741489303781544,183.12802331,29.16856232
587741489303781546,183.13278116,29.16630791
587741489303781549,183.0857372,29.210263
587741532253454346,183.38336045,29.48203645
587741532790259887,183.34697204,29.92179482
587741533326868609,182.64703357,30.39830769
587741533326868611,182.64410871,30.39387705
587741602031337498,182.98669177,27.64320304
587741603105210388,183.34246903,28.51096372
587741603105341461,183.62393511,28.42343675
587741708329812124,135.81876809,18.26107882
587741708866945076,136.18582838,18.81123665
587741724967305231,182.97016843,24.12813901
587741817312968792,135.13040446,17.37638364
587742575367618679,182.65425284,18.82873134
587742576978296853,182.79234569,20.17567005
587742576978296863,182.78740372,20.17388107
587742576978362413,182.99063502,20.02786423
587742616171774151,239.14308876,15.73526698
587742646235955368,238.55149544,14.6070574
587742774023159862,183.27707161,17.09889429
587742775096705179,182.84308041,18.01682096
587742863140061265,182.90881565,16.47836063
587745402535608740,134.84835627,11.13525556
587745402535804962,135.26347897,11.0983115
588007004702113802,134.77451366,53.76030707
588009368008851560,134.65549959,51.87850111
588010360161632342,183.82630741,5.76106887
588010878760845332,184.00152508,4.65096258
588013381670010956,183.5812342,51.30272513
588013381670076549,183.8485507,51.34989748
588013384354299957,183.23285056,53.46046953
588016878831534137,135.7379007,30.78411545
588016879368470584,135.68610194,31.27389526
588017565488775208,182.64867974,11.76081242
588017566025711673,182.76137973,12.10399986
588017566025777287,182.94840294,12.14371308
588017566025842748,183.13469016,12.12380948
588017566026104851,183.6842847,12.18075759
588017566563107021,184.03775669,12.6912975
588017567099912219,183.82002336,13.02397366
588017567099977820,183.96368517,13.11701116
588017567100043379,184.1404379,13.03156658
588017567636586527,183.44693851,13.42480359
588017567636586532,183.43805393,13.42403095
588017567636652041,183.45354367,13.43004175
588017567636717689,183.72998976,13.46139168
588017567636783216,183.81911756,13.47304513
588017702932119597,183.77802079,12.0167238
588017703468662834,183.0627735,12.48808639
588017703468728343,183.1357108,12.3098777
588017704542404685,183.07194216,13.20519852
588017704542404760,183.04914375,13.24651355
588017704542601238,183.47330348,13.17284447
588017704542797865,183.96618703,13.13496854
588017705079144565,182.79146361,13.58750629
588017722255343679,183.88934008,43.4341153
588017724399812681,183.50905751,6.72323557
588017724936683621,183.46000447,7.20089522
588017726010687570,184.054275,7.92910461
588017728687636502,183.26541656,7.04399469
588017729224900665,184.1407619,7.46208553
588017729761509386,183.53683918,7.77624271
588017730298576932,184.00167456,8.2022876
588017977801048112,136.09512752,27.95300296
588017978355417104,182.72726329,39.75737288
588018055659388938,239.79770071,36.66780389
588023239669842054,135.56593907,16.83829008
588023239669842060,135.57064258,16.8441675
588023240743583771,135.17452264,17.62177496
588023668634419354,182.93589619,19.49061912
588023670245425182,183.81014612,20.65857508
588297865805758558,182.84441807,48.53407572
588298662499713066,183.92660415,47.0711435
588298663573454909,184.04879001,47.88324219
588298664110325782,183.94336453,48.13084116
588848900429774890,134.81540785,0.39164241
588848900966645898,134.82995023,0.79776379
587724241762975868,40.45812709,-7.92501297
587727179003658284,40.09986632,-8.43354387
587727179540594730,40.13683303,-8.14767154
587729387683250194,155.93607741,57.02688954
587729772611043338,212.24210228,-2.97378322
587729773148045331,212.55368507,-2.57580428
587729779053887547,212.1803722,-1.16163281
587730021714427909,211.63296508,6.02968362
587731512078893077,41.60485831,-0.49865449
587731513689309190,41.0879089,0.6753806
587732581516181671,156.75727182,56.27064234
587732583126859890,156.11644129,57.39251274
587732701790863526,157.31457042,6.12807225
587733397023424555,211.58990279,50.72506483
587733604255137894,212.47890128,56.82261086
587735348026605686,157.4449332,13.01816817
587735430158549045,212.28105118,46.78611189
587735665305977014,212.29107356,53.8213064
587735665842782393,212.51285807,54.21830521
587735666379391045,211.82032806,54.80054692
587735666379456530,211.91365716,54.79460149
587735667452870720,211.30172587,55.74186307
587735667453264001,212.8240303,55.51216692
587735695913451683,211.34162879,54.26990867
587735695913910284,212.97644769,53.93959493
587735696987127919,211.4970403,55.01189673
587735696987193373,211.85401888,55.10302066
587735696987193397,211.7972901,55.00164659
587735743692210268,245.36771868,28.6402154
587736807766294565,211.22807536,12.70468996
587736807766294651,211.22382444,12.72169326
587736812601737361,244.69823488,7.41458857
587736914601246877,211.38003587,12.44651698
587736976888496316,244.00238465,22.26896331
587738409790996483,155.94263958,12.56506221
587738411938742409,156.471171,14.36315967
587738953107177532,211.24318623,35.60927105
587739132417671323,211.36984546,34.92199034
587739132954607647,211.67013185,35.27993204
587741566587437191,156.75470582,28.63932396
587741601484111890,156.92302403,24.27154374
587741816785404147,157.08711052,22.57087472
587742012758556723,212.88282431,19.17228556
587742013295296607,212.64681838,19.61223288
587742550691283094,243.53290216,10.73295368
587742567322288158,156.27035165,17.16373677
587742611873071152,211.59296012,16.48343825
587742628534092029,243.56632341,9.53718694
587742629057462352,212.60198377,16.11251669
587742629057462457,212.59996609,16.18299266
587742773474820218,156.16711469,14.75676397
587742775086088228,157.45534278,16.18090563
587745970539528286,243.87023329,18.90472807
588009366404595854,157.2338799,58.97300653
588009370147946613,156.29119709,58.14999627
588010358539157716,156.6742001,3.86192514
588011123582763085,212.6496257,59.35799128
588015509823291572,39.00402101,0.42021323
588017605212176440,156.84171168,41.65401159
588017704531001384,156.42433467,11.73911876
588017711512944695,212.55505745,48.31773674
588017977842467181,244.53271604,22.22565848
588017978365640858,212.25832655,36.32341635
588018054575685784,212.95666725,47.96635167
588018055112360026,212.5634793,48.54611649
588018055649099879,212.34066027,49.03757644
588018057259647031,212.8623768,50.2090383
